ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,PRODUCTCODE,CUSTOMERNAME,PHONE,ADDRESSLINE1,ADDRESSLINE2,CITY,STATE,POSTALCODE,COUNTRY,TERRITORY,CONTACTLASTNAME,CONTACTFIRSTNAME,DEALSIZE,TOTAL_SALES,REVENUE
10398,47,87.69,6,"4,121.43",3/30/2005,Shipped,1,3,2005,Planes,91.00,S700_1691,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,4121.43,193707.21
10401,11,100,8,"1,135.31",4/3/2005,On Hold,2,4,2005,Planes,91.00,S700_1691,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small,1100,12100
10416,23,91.34,9,"2,100.82",5/10/2005,Shipped,2,5,2005,Planes,91.00,S700_1691,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2100.82,48318.86
10105,29,70.15,12,"2,034.35",2/11/2003,Shipped,1,2,2003,Ships,86.00,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2034.35,58996.15
10117,38,79.68,6,"3,027.84",4/16/2003,Shipped,2,4,2003,Ships,86.00,S700_1938,"Dragon Souveniers, Ltd.",+65 221 7555,"Bronz Sok., Bronz Apt. 3/6 Tesvikiye",,Singapore,,79903,Singapore,Japan,Natividad,Eric,Medium,3027.84,115057.92
10128,32,97,3,"3,104.00",6/6/2003,Shipped,2,6,2003,Ships,86.00,S700_1938,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3104,99328
10142,43,84.01,9,"3,612.43",8/8/2003,Shipped,3,8,2003,Ships,86.00,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3612.43,155334.49
10153,31,87.48,8,"2,711.88",9/28/2003,Shipped,3,9,2003,Ships,86.00,S700_1938,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2711.88,84068.28
10166,29,100,3,"3,013.97",10/21/2003,Shipped,4,10,2003,Ships,86.00,S700_1938,FunGiftIdeas.com,5085552555,1785 First Street,,New Bedford,MA,50553,USA,NA,Benitez,Violeta,Medium,2900,84100
10177,31,88.34,10,"2,738.54",11/7/2003,Shipped,4,11,2003,Ships,86.00,S700_1938,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,2738.54,84894.74
10185,30,94.4,10,"2,832.00",11/14/2003,Shipped,4,11,2003,Ships,86.00,S700_1938,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2832,84960
10196,50,94.4,2,"4,720.00",11/26/2003,Shipped,4,11,2003,Ships,86.00,S700_1938,Super Scale Inc.,2035559545,567 North Pendale Street,,New Haven,CT,97823,USA,NA,Murphy,Leslie,Medium,4720,236000
10208,40,80.55,10,"3,222.00",1/2/2004,Shipped,1,1,2004,Ships,86.00,S700_1938,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3222,128880
10221,23,97,4,"2,231.00",2/18/2004,Shipped,1,2,2004,Ships,86.00,S700_1938,Petit Auto,02 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2231,51313
10232,26,88.34,7,"2,296.84",3/20/2004,Shipped,1,3,2004,Ships,86.00,S700_1938,giftsbymail.co.uk,198 555-8888,Garden House Crowther Way,,Cowes,IsleNNAAofNNAAWight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,2296.84,59717.84
10248,40,100,13,"4,157.20",5/7/2004,Cancelled,2,5,2004,Ships,86.00,S700_1938,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Medium,4000,160000
10273,21,100,14,"2,146.20",7/21/2004,Shipped,3,7,2004,Ships,86.00,S700_1938,Petit Auto,02 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2100,44100
10282,43,86.61,2,"3,724.23",8/20/2004,Shipped,3,8,2004,Ships,86.00,S700_1938,Mini Gifts Distributors Ltd.,4155551450,5677 Strong St.,,San Rafael,CA,97562,USA,NA,Nelson,Valarie,Medium,3724.23,160141.89
10293,29,71.89,5,"2,084.81",9/9/2004,Shipped,3,9,2004,Ships,86.00,S700_1938,Amica Models & Co.,011-4988555,Via Monte Bianco 34,,Torino,,10100,Italy,EMEA,Accorti,Paolo,Small,2084.81,60459.49
10306,38,91.81,10,"3,488.78",10/14/2004,Shipped,4,10,2004,Ships,86.00,S700_1938,"AV Stores, Co.",171 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3488.78,132573.64
10314,23,76.22,2,"1,753.06",10/22/2004,Shipped,4,10,2004,Ships,86.00,S700_1938,Heintze Collectables,86 21 3555,Smagsloget 45,,Aaarhus,,8200,Denmark,EMEA,Ibsen,Palle,Small,1753.06,40320.38
10327,20,100,7,"3,469.20",11/10/2004,Resolved,4,11,2004,Ships,86.00,S700_1938,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Medium,2000,40000
10337,36,70.3,9,"2,530.80",11/21/2004,Shipped,4,11,2004,Ships,86.00,S700_1938,Classic Legends Inc.,2125558493,5905 Pompton St.,SuiteNA750,NYC,NY,10022,USA,NA,Hernandez,Maria,Small,2530.8,91108.8
10350,28,100,4,"2,924.32",12/2/2004,Shipped,4,12,2004,Ships,86.00,S700_1938,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2800,78400
10372,44,100,2,"4,496.80",1/26/2005,Shipped,1,1,2005,Ships,86.00,S700_1938,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,4400,193600
10384,49,100,1,"6,397.44",2/23/2005,Shipped,1,2,2005,Ships,86.00,S700_1938,Corporate Gift Ideas Co.,6505551386,7734 Strong St.,,San Francisco,CA,,USA,NA,Brown,Julie,Medium,4900,240100
10397,32,80.55,5,"2,577.60",3/28/2005,Shipped,1,3,2005,Ships,86.00,S700_1938,Alpha Cognac,61776555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,2577.6,82483.2
10414,34,100,13,"3,533.62",5/6/2005,On Hold,2,5,2005,Ships,86.00,S700_1938,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Medium,3400,115600
10106,30,100,16,"3,177.30",2/17/2003,Shipped,1,2,2003,Ships,90.00,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3000,90000
10119,29,94.14,7,"2,730.06",4/28/2003,Shipped,2,4,2003,Ships,90.00,S700_2047,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,2730.06,79171.74
10131,22,85.99,8,"1,891.78",6/16/2003,Shipped,2,6,2003,Ships,90.00,S700_2047,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Small,1891.78,41619.16
10143,26,100,11,"2,612.48",8/10/2003,Shipped,3,8,2003,Ships,90.00,S700_2047,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2600,67600
10155,32,91.43,9,"2,925.76",10/6/2003,Shipped,4,10,2003,Ships,90.00,S700_2047,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,2925.76,93624.32
10167,29,100,5,"2,940.02",10/23/2003,Cancelled,4,10,2003,Ships,90.00,S700_2047,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Small,2900,84100
10178,34,96.86,8,"3,293.24",11/8/2003,Shipped,4,11,2003,Ships,90.00,S700_2047,Alpha Cognac,61776555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Medium,3293.24,111970.16
10186,24,99.57,5,"2,389.68",11/14/2003,Shipped,4,11,2003,Ships,90.00,S700_2047,"Double Decker Gift Stores, Ltd",171 555-7555,120 Hanover Sq.,,London,,WA1 1DP,UK,EMEA,Hardy,Thomas,Small,2389.68,57352.32
10197,24,90.52,2,"2,172.48",11/26/2003,Shipped,4,11,2003,Ships,90.00,S700_2047,Enaco Distributors,93 203 4555,"Rambla de Catalu兀, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Small,2172.48,52139.52
10209,33,88.71,4,"2,927.43",1/9/2004,Shipped,1,1,2004,Ships,90.00,S700_2047,"Men 'R' US Retailers, Ltd.",2155554369,6047 Douglas Av.,,Los Angeles,CA,,USA,NA,Chandler,Michael,Small,2927.43,96605.19
10222,26,100,8,"2,659.54",2/19/2004,Shipped,1,2,2004,Ships,90.00,S700_2047,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,2600,67600
10249,40,95.95,4,"3,838.00",5/8/2004,Shipped,2,5,2004,Ships,90.00,S700_2047,Cambridge Collectables Co.,6175555555,4658 Baden Av.,,Cambridge,MA,51247,USA,NA,Tseng,Kyung,Medium,3838,153520
10262,44,94.14,13,"4,142.16",6/24/2004,Cancelled,2,6,2004,Ships,90.00,S700_2047,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,4142.16,182255.04
10274,24,90.52,5,"2,172.48",7/21/2004,Shipped,3,7,2004,Ships,90.00,S700_2047,Collectables For Less Inc.,6175558555,7825 Douglas Av.,,Brickhaven,MA,58339,USA,NA,Nelson,Allen,Small,2172.48,52139.52
10283,20,94.14,2,"1,882.80",8/20/2004,Shipped,3,8,2004,Ships,90.00,S700_2047,"Royal Canadian Collectables, Ltd.",604 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Small,1882.8,37656
10296,34,100,11,"3,477.86",9/15/2004,Shipped,3,9,2004,Ships,90.00,S700_2047,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Medium,3400,115600
10307,34,97.76,5,"3,323.84",10/14/2004,Shipped,4,10,2004,Ships,90.00,S700_2047,"Classic Gift Ideas, Inc",2155554695,782 First Street,,Philadelphia,PA,71270,USA,NA,Cervantes,Francisca,Medium,3323.84,113010.56
10316,45,93.24,13,"4,195.80",11/1/2004,Shipped,4,11,2004,Ships,90.00,S700_2047,giftsbymail.co.uk,198 555-8888,Garden House Crowther Way,,Cowes,IsleNNAAofNNAAWight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,4195.8,188811
10328,41,100,9,"4,156.58",11/12/2004,Shipped,4,11,2004,Ships,90.00,S700_2047,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,4100,168100
10339,55,71.25,15,"3,918.75",11/23/2004,Shipped,4,11,2004,Ships,90.00,S700_2047,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,3918.75,215531.25
10352,23,100,3,"2,352.67",12/3/2004,Shipped,4,12,2004,Ships,90.00,S700_2047,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Small,2300,52900
10361,24,45.39,14,"1,089.36",12/17/2004,Shipped,4,12,2004,Ships,90.00,S700_2047,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",LevelNA6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,1089.36,26144.64
10373,32,84.41,15,"2,701.12",1/31/2005,Shipped,1,1,2005,Ships,90.00,S700_2047,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2701.12,86435.84
10386,29,85.76,13,"2,487.04",3/1/2005,Resolved,1,3,2005,Ships,90.00,S700_2047,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2487.04,72124.16
10398,36,100,7,"3,910.32",3/30/2005,Shipped,1,3,2005,Ships,90.00,S700_2047,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Medium,3600,129600
10400,46,87.8,5,"4,038.80",4/1/2005,Shipped,2,4,2005,Ships,90.00,S700_2047,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,4038.8,185784.8
10415,32,95.95,4,"3,070.40",5/9/2005,Disputed,2,5,2005,Ships,90.00,S700_2047,"Australian Collectables, Ltd",61-9-3844-6555,7 Allen Street,,Glen Waverly,Victoria,3150,Australia,APAC,Connery,Sean,Medium,3070.4,98252.8
10106,34,100,9,"3,763.46",2/17/2003,Shipped,1,2,2003,Planes,99.00,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3400,115600
10120,24,100,15,"2,584.80",4/29/2003,Shipped,2,4,2003,Planes,99.00,S700_2466,"Australian Collectors, Co.",03 9520 4555,636 St Kilda Road,LevelNA3,Melbourne,Victoria,3004,Australia,APAC,Ferguson,Peter,Small,2400,57600
10131,40,100,1,"4,427.60",6/16/2003,Shipped,2,6,2003,Planes,99.00,S700_2466,Gift Ideas Corp.,2035554407,2440 Pompton St.,,Glendale,CT,97561,USA,NA,Lewis,Dan,Medium,4000,160000
10143,26,82.77,4,"2,152.02",8/10/2003,Shipped,3,8,2003,Planes,99.00,S700_2466,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2152.02,55952.52
10155,20,100,2,"2,353.40",10/6/2003,Shipped,4,10,2003,Planes,99.00,S700_2466,"Toys of Finland, Co.",90-224 8555,Keskuskatu 45,,Helsinki,,21240,Finland,EMEA,Karttunen,Matti,Small,2000,40000
10168,31,100,16,"3,431.39",10/28/2003,Shipped,4,10,2003,Planes,99.00,S700_2466,Technics Stores Inc.,6505556809,9408 Furth Circle,,Burlingame,CA,94217,USA,NA,Hirano,Juri,Medium,3100,96100
10178,22,87.75,1,"1,930.50",11/8/2003,Shipped,4,11,2003,Planes,99.00,S700_2466,Alpha Cognac,61776555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,1930.5,42471
10198,42,100,1,"4,774.56",11/27/2003,Shipped,4,11,2003,Planes,99.00,S700_2466,Cruz & Sons Co.,+63 2 555 3587,15 McCallum Street - NatWest Center #13-03,,Makati City,,1227 MM,Philippines,Japan,Cruz,Arnold,Medium,4200,176400
10210,26,99.72,14,"2,592.72",1/12/2004,Shipped,1,1,2004,Planes,99.00,S700_2466,Osaka Souveniers Co.,+81 06 6342 5555,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",,Osaka,Osaka,530-0003,Japan,Japan,Kentary,Mory,Small,2592.72,67410.72
10222,37,87.75,1,"3,246.75",2/19/2004,Shipped,1,2,2004,Planes,99.00,S700_2466,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Medium,3246.75,120129.75
10235,38,88.75,10,"3,372.50",4/2/2004,Shipped,2,4,2004,Planes,99.00,S700_2466,"Royal Canadian Collectables, Ltd.",604 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,3372.5,128155
10250,35,100,11,"3,909.15",5/11/2004,Shipped,2,5,2004,Planes,99.00,S700_2466,The Sharp Gifts Warehouse,4085553659,3086 Ingle Ln.,,San Jose,CA,94217,USA,NA,Frick,Sue,Medium,3500,122500
10262,33,90.75,6,"2,994.75",6/24/2004,Cancelled,2,6,2004,Planes,99.00,S700_2466,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2994.75,98826.75
10275,39,100,16,"4,472.52",7/23/2004,Shipped,3,7,2004,Planes,99.00,S700_2466,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3900,152100
10284,45,100,8,"4,576.95",8/21/2004,Shipped,3,8,2004,Planes,99.00,S700_2466,"Norway Gifts By Mail, Co.",+47 2212 1555,"Drammensveien 126 A, PB 744 Sentrum",,Oslo,,N 0106,Norway,EMEA,Klaeboe,Jan,Medium,4500,202500
10296,24,100,4,"2,441.04",9/15/2004,Shipped,3,9,2004,Planes,99.00,S700_2466,"Bavarian Collectables Imports, Co.",+49 89 61 08 9555,Hansastr. 15,,Munich,,80686,Germany,EMEA,Donnermeyer,Michael,Small,2400,57600
10308,35,88.75,14,"3,106.25",10/15/2004,Shipped,4,10,2004,Planes,99.00,S700_2466,Mini Classics,9145554562,3758 North Pendale Street,,White Plains,NY,24067,USA,NA,Frick,Steve,Medium,3106.25,108718.75
10316,23,100,6,"2,706.41",11/1/2004,Shipped,4,11,2004,Planes,99.00,S700_2466,giftsbymail.co.uk,198 555-8888,Garden House Crowther Way,,Cowes,IsleNNAAofNNAAWight,PO31 7PJ,UK,EMEA,Bennett,Helen,Small,2300,52900
10328,37,100,10,"4,021.53",11/12/2004,Shipped,4,11,2004,Planes,99.00,S700_2466,Rovelli Gifts,035-640555,Via Ludovico il Moro 22,,Bergamo,,24100,Italy,EMEA,Rovelli,Giovanni,Medium,3700,136900
10340,55,87.75,7,"4,826.25",11/24/2004,Shipped,4,11,2004,Planes,99.00,S700_2466,Enaco Distributors,93 203 4555,"Rambla de Catalu兀, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,4826.25,265443.75
10352,49,100,2,"4,935.28",12/3/2004,Shipped,4,12,2004,Planes,99.00,S700_2466,Auto-Moto Classics Inc.,6175558428,16780 Pompton St.,,Brickhaven,MA,58339,USA,NA,Taylor,Leslie,Medium,4900,240100
10361,26,100,9,"2,754.70",12/17/2004,Shipped,4,12,2004,Planes,99.00,S700_2466,Souveniers And Things Co.,+61 2 9495 8555,"Monitor Money Building, 815 Pacific Hwy",LevelNA6,Chatswood,NSW,2067,Australia,APAC,Huxley,Adrian,Small,2600,67600
10375,33,100,1,"3,856.71",2/3/2005,Shipped,1,2,2005,Planes,99.00,S700_2466,La Rochelle Gifts,40678555,"67, rue des Cinquante Otages",,Nantes,,44000,France,EMEA,Labrune,Janine,Medium,3300,108900
10386,37,83.84,14,"3,102.08",3/1/2005,Resolved,1,3,2005,Planes,99.00,S700_2466,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3102.08,114776.96
10398,22,86.76,8,"1,908.72",3/30/2005,Shipped,1,3,2005,Planes,99.00,S700_2466,Reims Collectables,26471555,59 rue de l'Abbaye,,Reims,,51100,France,EMEA,Henriot,Paul,Small,1908.72,41991.84
10401,85,88.75,10,"7,543.75",4/3/2005,On Hold,2,4,2005,Planes,99.00,S700_2466,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Large,7543.75,641218.75
10416,22,100,11,"2,457.18",5/10/2005,Shipped,2,5,2005,Planes,99.00,S700_2466,L'ordine Souveniers,0522-556555,Strada Provinciale 124,,Reggio Emilia,,42100,Italy,EMEA,Moroni,Maurizio,Small,2200,48400
10105,31,65.77,3,"2,038.87",2/11/2003,Shipped,1,2,2003,Ships,72.00,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2038.87,63204.97
10119,38,65.77,12,"2,499.26",4/28/2003,Shipped,2,4,2003,Ships,72.00,S700_2610,Salzburg Collectables,6562-9555,Geislweg 14,,Salzburg,,5020,Austria,EMEA,Pipps,Georg,Small,2499.26,94971.88
10129,45,85.29,3,"3,838.05",6/12/2003,Shipped,2,6,2003,Ships,72.00,S700_2610,"Stylish Desk Decors, Co.",171 555-0297,35 King George,,London,,WX3 6FW,UK,EMEA,Brown,Ann,Medium,3838.05,172712.25
10143,31,85.29,16,"2,643.99",8/10/2003,Shipped,3,8,2003,Ships,72.00,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2643.99,81963.69
10154,36,64.33,1,"2,315.88",10/2/2003,Shipped,4,10,2003,Ships,72.00,S700_2610,Boards & Toys Co.,3105552373,4097 Douglas Av.,,Glendale,CA,92561,USA,NA,Young,Leslie,Small,2315.88,83371.68
10167,46,70.11,10,"3,225.06",10/23/2003,Cancelled,4,10,2003,Ships,72.00,S700_2610,Scandinavian Gift Ideas,0695-34 6555,?kergatan 24,,Boras,,S-844 67,Sweden,EMEA,Larsson,Maria,Medium,3225.06,148352.76
10177,32,76.62,1,"2,451.84",11/7/2003,Shipped,4,11,2003,Ships,72.00,S700_2610,CAF Imports,+34 913 728 555,"Merchants House, 27-30 Merchant's Quay",,Madrid,,28023,Spain,EMEA,Fernandez,Jesus,Small,2451.84,78458.88
10185,39,57.82,1,"2,254.98",11/14/2003,Shipped,4,11,2003,Ships,72.00,S700_2610,Mini Creations Ltd.,5085559555,4575 Hillside Dr.,,New Bedford,MA,50553,USA,NA,Tam,Wing C,Small,2254.98,87944.22
10197,50,78.79,7,"3,939.50",11/26/2003,Shipped,4,11,2003,Ships,72.00,S700_2610,Enaco Distributors,93 203 4555,"Rambla de Catalu兀, 23",,Barcelona,,8022,Spain,EMEA,Saavedra,Eduardo,Medium,3939.5,196975
10208,46,74.45,1,"3,424.70",1/2/2004,Shipped,1,1,2004,Ships,72.00,S700_2610,"Saveley & Henriot, Co.",78325555,"2, rue du Commerce",,Lyon,,69004,France,EMEA,Saveley,Mary,Medium,3424.7,157536.2
10222,36,80.95,13,"2,914.20",2/19/2004,Shipped,1,2,2004,Ships,72.00,S700_2610,Collectable Mini Designs Co.,7605558146,361 Furth Circle,,San Diego,CA,91217,USA,NA,Thompson,Valarie,Small,2914.2,104911.2
10233,29,82.4,1,"2,389.60",3/29/2004,Shipped,1,3,2004,Ships,72.00,S700_2610,Tekni Collectables Inc.,2015559350,7476 Moss Rd.,,Newark,NJ,94019,USA,NA,Brown,William,Small,2389.6,69298.4
10248,32,75.89,4,"2,428.48",5/7/2004,Cancelled,2,5,2004,Ships,72.00,S700_2610,Land of Toys Inc.,2125557818,897 Long Airport Avenue,,NYC,NY,10022,USA,NA,Yu,Kwai,Small,2428.48,77711.36
10261,44,68.67,2,"3,021.48",6/17/2004,Shipped,2,6,2004,Ships,72.00,S700_2610,Quebec Home Shopping Network,514 555-8054,43 rue St. Laurent,,Montreal,Quebec,H1J 1C3,Canada,NA,Fresnisre,Jean,Medium,3021.48,132945.12
10273,42,62.16,5,"2,610.72",7/21/2004,Shipped,3,7,2004,Ships,72.00,S700_2610,Petit Auto,02 5554 67,Rue Joseph-Bens 532,,Bruxelles,,B-1180,Belgium,EMEA,Dewey,Catherine,Small,2610.72,109650.24
10283,47,65.77,7,"3,091.19",8/20/2004,Shipped,3,8,2004,Ships,72.00,S700_2610,"Royal Canadian Collectables, Ltd.",604 555-4555,23 Tsawassen Blvd.,,Tsawassen,BC,T2F 8M4,Canada,NA,Lincoln,Elizabeth,Medium,3091.19,145285.93
10295,44,58.55,2,"2,576.20",9/10/2004,Shipped,3,9,2004,Ships,72.00,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,2576.2,113352.8
10306,43,75.17,1,"3,232.31",10/14/2004,Shipped,4,10,2004,Ships,72.00,S700_2610,"AV Stores, Co.",171 555-1555,Fauntleroy Circus,,Manchester,,EC2 5NT,UK,EMEA,Ashworth,Victoria,Medium,3232.31,138989.33
10316,48,74.45,18,"3,573.60",11/1/2004,Shipped,4,11,2004,Ships,72.00,S700_2610,giftsbymail.co.uk,198 555-8888,Garden House Crowther Way,,Cowes,IsleNNAAofNNAAWight,PO31 7PJ,UK,EMEA,Bennett,Helen,Medium,3573.6,171532.8
10327,21,96.31,1,"2,022.51",11/10/2004,Resolved,4,11,2004,Ships,72.00,S700_2610,Danish Wholesale Imports,31 12 3555,Vinb'ltet 34,,Kobenhavn,,1734,Denmark,EMEA,Petersen,Jytte,Small,2022.51,42472.71
10339,50,74.35,9,"3,717.50",11/23/2004,Shipped,4,11,2004,Ships,72.00,S700_2610,"Tokyo Collectables, Ltd",+81 3 3584 0555,2-2-8 Roppongi,,Minato-ku,Tokyo,106-0032,Japan,Japan,Shimamura,Akiko,Medium,3717.5,185875
10350,29,75.35,12,"2,185.15",12/2/2004,Shipped,4,12,2004,Ships,72.00,S700_2610,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Small,2185.15,63369.35
10373,41,70.33,16,"2,883.53",1/31/2005,Shipped,1,1,2005,Ships,72.00,S700_2610,"Oulu Toy Supplies, Inc.",981-443655,Torikatu 38,,Oulu,,90110,Finland,EMEA,Koskitalo,Pirkko,Small,2883.53,118224.73
10386,37,100,10,"5,017.57",3/1/2005,Resolved,1,3,2005,Ships,72.00,S700_2610,Euro Shopping Channel,91 555 94 44,"C/ Moralzarzal, 86",,Madrid,,28034,Spain,EMEA,Freyre,Diego,Medium,3700,136900
10397,22,66.5,4,"1,463.00",3/28/2005,Shipped,1,3,2005,Ships,72.00,S700_2610,Alpha Cognac,61776555,1 rue Alsace-Lorraine,,Toulouse,,31000,France,EMEA,Roulet,Annette,Small,1463,32186
10414,31,75.89,4,"2,352.59",5/6/2005,On Hold,2,5,2005,Ships,72.00,S700_2610,Gifts4AllAges.com,6175559555,8616 Spinnaker Dr.,,Boston,MA,51003,USA,NA,Yoshido,Juri,Small,2352.59,72930.29
10103,42,100,6,"4,460.82",1/29/2003,Shipped,1,1,2003,Classic Cars,101.00,S700_2824,Baane Mini Imports,07-98 9555,Erling Skakkes gate 78,,Stavern,,4110,Norway,EMEA,Bergulfsen,Jonas,Medium,4200,176400
10114,42,100,10,"4,758.18",4/1/2003,Shipped,2,4,2003,Classic Cars,101.00,S700_2824,"La Corne D'abondance, Co.",1 42342555,"265, boulevard Charonne",,Paris,,75012,France,EMEA,Bertrand,Marie,Medium,4200,176400
